micros	tikcs
31434372	-1382
31435732	-1383
31437092	-1384
31438452	-1385
31439812	-1386
31441172	-1387
31442532	-1388
31443892	-1389
31445252	-1390
31446612	-1390
31447972	-1391
31449332	-1392
31450692	-1393
31452052	-1394
31453412	-1395
31454772	-1396
31456132	-1397
31457492	-1398
31458852	-1399
31460212	-1400
31461572	-1401
31462932	-1402
31464292	-1403
31465652	-1403
31467012	-1404
31468372	-1405
31469732	-1406
31471092	-1407
31472452	-1408
31473812	-1409
31475172	-1410
31476532	-1411
31477892	-1412
31479252	-1413
31480612	-1414
31481972	-1415
31483332	-1415
31484692	-1416
31486052	-1417
31487412	-1418
31488772	-1419
31490132	-1420
31491492	-1421
31492852	-1422
31494212	-1423
31495572	-1424
31496932	-1425
31498292	-1426
31499652	-1426
31501012	-1427
31502372	-1428
31503732	-1429
31505092	-1430
31506452	-1431
31507812	-1432
31509172	-1433
31510540	-1434
31511892	-1435
31513252	-1436
31514612	-1436
31515972	-1437
31517332	-1438
31518692	-1439
31520052	-1440
31521412	-1441
31522772	-1442
31524132	-1443
31525492	-1444
31526852	-1445
31528212	-1446
31529572	-1446
31530932	-1447
31532292	-1448
31533652	-1449
31535012	-1450
31536372	-1451
31537732	-1452
31539092	-1453
31540452	-1454
31541812	-1455
31543172	-1455
31544532	-1456
31545892	-1457
31547252	-1458
31548612	-1459
31549972	-1460
31551332	-1461
31552692	-1462
31554052	-1463
31555412	-1464
31556772	-1465
31558132	-1465
31559492	-1466
31560852	-1467
31562212	-1468
31563572	-1469
31564932	-1470
31566292	-1471
31567652	-1472
31569012	-1473
31570372	-1473
31571732	-1474
31573092	-1475
31574452	-1476
31575812	-1477
31577172	-1478
31578532	-1479
31579892	-1480
31581252	-1481
31582612	-1482
31583972	-1482
31585332	-1483
31586692	-1484
31588052	-1485
31589412	-1486
31590772	-1487
31592132	-1488
31593492	-1489
31594852	-1490
31596212	-1491
31597580	-1491
31598932	-1492
31600292	-1493
31601652	-1494
31603012	-1495
31604372	-1496
31605732	-1497
31607092	-1498
31608452	-1499
31609812	-1500
31611172	-1500
31612532	-1501
31613892	-1502
31615252	-1503
31616612	-1504
31617972	-1505
31619332	-1506
31620692	-1507
31622052	-1507
31623412	-1508
31624772	-1509
31626132	-1510
31627492	-1511
31628852	-1512
31630212	-1513
31631572	-1514
31632932	-1514
31634292	-1515
31635652	-1516
31637024	-1517
31638372	-1518
31639732	-1519
31641092	-1520
31642452	-1520
31643812	-1521
31645172	-1522
31646532	-1523
31647892	-1524
31649252	-1525
31650612	-1526
31651972	-1526
31653332	-1527
31654692	-1528
31656052	-1529
31657412	-1530
31658772	-1531
31660132	-1531
31661492	-1532
31662852	-1533
31664212	-1534
31665572	-1535
31666932	-1536
31668292	-1536
31669652	-1537
31671012	-1538
31672384	-1539
31673732	-1540
31675092	-1541
31676452	-1541
31677812	-1542
31679172	-1543
31680544	-1544
31681892	-1545
31683252	-1546
31684620	-1546
31685972	-1547
31687332	-1548
31688692	-1549
31690052	-1550
31691412	-1551
31692772	-1551
31694132	-1552
31695492	-1553
31696852	-1554
31698212	-1555
31699572	-1556
31700932	-1556
31702292	-1557
31703652	-1558
31705012	-1559
31706372	-1560
31707732	-1560
31709092	-1561
31710452	-1562
31711824	-1563
31713172	-1564
31714532	-1565
31715892	-1565
31717252	-1566
31718612	-1567
31719972	-1568
31721332	-1569
31722692	-1570
31724052	-1570
31725412	-1571
31726772	-1572
31728132	-1573
31729492	-1574
31730852	-1574
31732212	-1575
31733572	-1576
31734932	-1577
31736292	-1578
31737652	-1578
31739012	-1579
31740372	-1580
31741732	-1581
31743092	-1582
31744452	-1583
31745812	-1583
31747172	-1584
31748532	-1585
31749892	-1586
31751252	-1587
31752612	-1587
31753972	-1588
31755332	-1589
31756692	-1590
31758052	-1591
31759412	-1591
31760772	-1592
31762132	-1593
31763492	-1594
31764852	-1595
31766212	-1596
31767572	-1596
31768932	-1597
31770292	-1598
31771660	-1599
31773012	-1600
31774372	-1600
31775732	-1601
31777092	-1602
31778452	-1603
31779812	-1604
31781172	-1604
31782532	-1605
31783892	-1606
31785252	-1607
31786612	-1608
31787972	-1608
31789332	-1609
31790692	-1610
31792052	-1611
31793412	-1612
31794772	-1613
31796132	-1613
31797492	-1614
31798852	-1615
31800212	-1616
31801572	-1617
31802932	-1617
31804292	-1618
31805652	-1619
31807012	-1620
31808372	-1621
31809732	-1621
31811092	-1622
31812452	-1623
31813812	-1624
31815172	-1625
31816532	-1625
31817892	-1626
31819264	-1627
31820612	-1628
31821972	-1629
31823332	-1629
31824692	-1630
31826052	-1631
31827412	-1632
31828772	-1632
31830132	-1633
31831492	-1634
31832852	-1635
31834212	-1636
31835572	-1636
31836932	-1637
31838292	-1638
31839652	-1639
31841012	-1639
31842372	-1640
31843744	-1641
31845092	-1642
31846452	-1642
31847812	-1643
31849172	-1644
31850532	-1645
31851892	-1646
31853252	-1646
31854612	-1647
31855972	-1648
31857332	-1649
31858700	-1649
31860052	-1650
31861412	-1651
31862772	-1652
31864132	-1652
31865492	-1653
31866852	-1654
31868212	-1655
31869572	-1655
31870932	-1656
31872292	-1657
31873652	-1658
31875012	-1658
31876372	-1659
31877732	-1660
31879092	-1661
31880452	-1661
31881812	-1662
31883172	-1663
31884532	-1664
31885892	-1664
31887252	-1665
31888612	-1666
31889972	-1667
31891332	-1667
31892692	-1668
31894052	-1669
31895412	-1669
31896772	-1670
31898132	-1671
31899492	-1672
31900852	-1672
31902212	-1673
31903572	-1674
31904932	-1675
31906292	-1675
31907652	-1676
31909012	-1677
31910372	-1678
31911732	-1678
31913092	-1679
31914452	-1680
31915812	-1680
31917172	-1681
31918532	-1682
31919892	-1683
31921252	-1683
31922612	-1684
31923972	-1685
31925332	-1686
31926692	-1686
31928052	-1687
31929412	-1688
31930772	-1688
31932132	-1689
31933492	-1690
31934852	-1691
31936212	-1691
31937572	-1692
31938932	-1693
31940292	-1694
31941652	-1694
31943012	-1695
31944372	-1696
31945740	-1696
31947092	-1697
31948452	-1698
31949812	-1699
31951172	-1699
31952532	-1700
31953892	-1701
31955252	-1701
31956612	-1702
31957972	-1703
31959332	-1704
31960692	-1704
31962052	-1705
31963412	-1706
31964772	-1706
31966132	-1707
31967492	-1708
31968852	-1709
31970212	-1709
31971572	-1710
31972932	-1711
31974292	-1712
31975652	-1712
31977012	-1713
31978372	-1714
31979732	-1714
31981092	-1715
31982452	-1716
31983812	-1717
31985172	-1717
31986532	-1718
31987892	-1719
31989252	-1719
31990612	-1720
31991972	-1721
31993332	-1722
31994692	-1722
31996052	-1723
31997412	-1724
31998772	-1724
32000132	-1725
32001492	-1726
32002852	-1727
32004212	-1727
32005572	-1728
32006932	-1729
32008292	-1729
32009652	-1730
32011012	-1731
32012372	-1731
32013732	-1732
32015092	-1733
32016452	-1734
32017812	-1734
32019172	-1735
32020532	-1736
32021892	-1736
32023252	-1737
32024612	-1738
32025972	-1738
32027332	-1739
32028692	-1740
32030052	-1740
32031412	-1741
32032780	-1742
32034132	-1742
32035492	-1743
32036852	-1744
32038212	-1745
32039572	-1745
32040932	-1746
32042292	-1746
32043652	-1747
32045012	-1748
32046372	-1748
32047732	-1749
32049092	-1750
32050452	-1750
32051812	-1751
32053172	-1752
32054532	-1752
32055892	-1753
32057252	-1754
32058612	-1754
32059972	-1755
32061332	-1756
32062692	-1756
32064052	-1757
32065412	-1758
32066772	-1758
32068132	-1759
32069492	-1760
32070852	-1760
32072224	-1761
32073572	-1762
32074932	-1762
32076292	-1763
32077652	-1763
32079012	-1764
32080372	-1765
32081732	-1765
32083092	-1766
32084452	-1767
32085812	-1767
32087172	-1768
32088532	-1769
32089892	-1769
32091252	-1770
32092612	-1770
32093972	-1771
32095332	-1772
32096692	-1772
32098052	-1773
32099412	-1774
32100772	-1774
32102132	-1775
32103492	-1775
32104852	-1776
32106212	-1777
32107572	-1777
32108932	-1778
32110292	-1779
32111652	-1779
32113012	-1780
32114372	-1781
32115732	-1781
32117092	-1782
32118452	-1782
32119820	-1783
32121172	-1784
32122532	-1784
32123892	-1785
32125252	-1785
32126612	-1786
32127972	-1787
32129332	-1787
32130692	-1788
32132052	-1789
32133412	-1789
32134772	-1790
32136132	-1790
32137492	-1791
32138852	-1792
32140212	-1792
32141572	-1793
32142932	-1794
32144292	-1794
32145652	-1795
32147012	-1795
32148372	-1796
32149732	-1797
32151092	-1797
32152464	-1798
32153812	-1798
32155172	-1799
32156532	-1800
32157892	-1800
32159252	-1801
32160612	-1802
32161972	-1802
32163332	-1803
32164692	-1803
32166052	-1804
32167412	-1805
32168772	-1805
32170132	-1806
32171492	-1806
32172852	-1807
32174212	-1808
32175572	-1808
32176932	-1809
32178292	-1810
32179652	-1810
32181012	-1811
32182372	-1811
32183732	-1812
32185092	-1813
32186452	-1813
32187812	-1814
32189172	-1814
32190532	-1815
32191892	-1816
32193252	-1816
32194612	-1817
32195972	-1817
32197332	-1818
32198692	-1819
32200052	-1819
32201412	-1820
32202772	-1821
32204132	-1821
32205492	-1822
32206860	-1822
32208212	-1823
32209572	-1824
32210932	-1824
32212292	-1825
32213652	-1825
32215012	-1826
32216372	-1827
32217732	-1827
32219092	-1828
32220452	-1828
32221812	-1829
32223172	-1829
32224532	-1830
32225892	-1831
32227252	-1831
32228612	-1832
32229972	-1832
32231332	-1833
32232692	-1833
32234052	-1834
32235412	-1835
32236772	-1835
32238132	-1836
32239492	-1836
32240852	-1837
32242212	-1837
32243572	-1838
32244932	-1839
32246292	-1839
32247652	-1840
32249012	-1840
32250372	-1841
32251732	-1841
32253092	-1842
32254452	-1842
32255812	-1843
32257172	-1844
32258532	-1844
32259892	-1845
32261252	-1845
32262612	-1846
32263972	-1846
32265332	-1847
32266692	-1847
32268052	-1848
32269412	-1848
32270772	-1849
32272132	-1850
32273492	-1850
32274852	-1851
32276212	-1851
32277572	-1852
32278932	-1852
32280292	-1853
32281652	-1853
32283024	-1854
32284372	-1854
32285732	-1855
32287092	-1855
32288452	-1856
32289812	-1856
32291172	-1857
32292532	-1858
32293900	-1858
32295252	-1859
32296612	-1859
32297972	-1860
32299332	-1860
32300692	-1861
32302052	-1861
32303412	-1862
32304772	-1862
32306132	-1863
32307492	-1863
32308852	-1864
32310212	-1864
32311572	-1865
32312932	-1865
32314292	-1866
32315652	-1866
32317012	-1867
32318372	-1867
32319732	-1868
32321092	-1868
32322452	-1869
32323812	-1869
32325172	-1870
32326532	-1871
32327892	-1871
32329252	-1872
32330612	-1872
32331972	-1873
32333332	-1873
32334692	-1874
32336052	-1874
32337412	-1875
32338772	-1875
32340132	-1876
32341492	-1876
32342852	-1877
32344212	-1877
32345572	-1878
32346932	-1878
32348292	-1879
32349652	-1879
32351012	-1880
32352372	-1880
32353732	-1881
32355092	-1881
32356452	-1882
32357812	-1882
32359172	-1883
32360532	-1883
32361892	-1884
32363252	-1884
32364612	-1885
32365972	-1885
32367332	-1886
32368692	-1886
32370052	-1887
32371412	-1887
32372772	-1888
32374132	-1888
32375492	-1889
32376852	-1889
32378212	-1890
32379572	-1890
32380940	-1891
32382292	-1891
32383652	-1892
32385012	-1892
32386372	-1893
32387732	-1893
32389092	-1894
32390452	-1894
32391812	-1895
32393172	-1895
32394532	-1896
32395892	-1896
32397252	-1897
32398612	-1897
32399972	-1898
32401332	-1898
32402692	-1899
32404052	-1899
32405412	-1900
32406772	-1900
32408132	-1901
32409492	-1901
32410852	-1902
32412212	-1902
32413572	-1903
32414932	-1903
32416292	-1904
32417652	-1904
32419012	-1905
32420372	-1905
32421732	-1906
32423092	-1906
32424452	-1907
32425812	-1907
32427172	-1908
32428532	-1908
32429892	-1908
32431252	-1909
32432612	-1909
32433972	-1910
32435332	-1910
32436692	-1911
32438052	-1911
32439412	-1912
32440772	-1912
32442132	-1913
32443492	-1913
32444852	-1914
32446212	-1914
32447572	-1914
32448932	-1915
32450292	-1915
32451664	-1916
32453012	-1916
32454372	-1917
32455732	-1917
32457092	-1918
32458452	-1918
32459812	-1918
32461172	-1919
32462532	-1919
32463892	-1920
32465252	-1920
32466612	-1921
32467980	-1921
32469332	-1921
32470692	-1922
32472052	-1922
32473412	-1923
32474772	-1923
32476132	-1924
32477492	-1924
32478852	-1924
32480212	-1925
32481572	-1925
32482932	-1926
32484292	-1926
32485652	-1927
32487012	-1927
32488372	-1927
32489732	-1928
32491092	-1928
32492452	-1929
32493812	-1929
32495172	-1929
32496532	-1930
32497892	-1930
32499252	-1931
32500612	-1931
32501972	-1932
32503332	-1932
32504692	-1932
32506052	-1933
32507412	-1933
32508772	-1934
32510132	-1934
32511492	-1934
32512852	-1935
32514212	-1935
32515572	-1936
32516932	-1936
32518292	-1936
32519652	-1937
32521012	-1937
32522372	-1938
32523732	-1938
32525092	-1938
32526452	-1939
32527812	-1939
32529172	-1940
32530532	-1940
32531892	-1940
32533252	-1941
32534612	-1941
32535972	-1942
32537332	-1942
32538692	-1942
32540052	-1943
32541412	-1943
32542772	-1944
32544132	-1944
32545492	-1944
32546852	-1945
32548212	-1945
32549572	-1946
32550932	-1946
32552292	-1946
32553652	-1947
32555020	-1947
32556372	-1948
32557732	-1948
32559092	-1948
32560452	-1949
32561812	-1949
32563172	-1950
32564532	-1950
32565892	-1950
32567252	-1951
32568612	-1951
32569972	-1952
32571332	-1952
32572692	-1952
32574052	-1953
32575412	-1953
32576772	-1954
32578132	-1954
32579492	-1954
32580852	-1955
32582212	-1955
32583572	-1955
32584932	-1956
32586292	-1956
32587652	-1957
32589012	-1957
32590372	-1957
32591732	-1958
32593092	-1958
32594452	-1959
32595812	-1959
32597172	-1959
32598532	-1960
32599892	-1960
32601252	-1961
32602612	-1961
32603972	-1961
32605332	-1962
32606692	-1962
32608052	-1962
32609412	-1963
32610772	-1963
32612132	-1964
32613492	-1964
32614852	-1964
32616212	-1965
32617572	-1965
32618932	-1965
32620292	-1966
32621652	-1966
32623012	-1967
32624372	-1967
32625732	-1967
32627092	-1968
32628452	-1968
32629812	-1968
32631172	-1969
32632532	-1969
32633892	-1969
32635252	-1970
32636612	-1970
32637972	-1970
32639332	-1971
32640692	-1971
32642060	-1971
32643412	-1972
32644772	-1972
32646132	-1972
32647492	-1973
32648852	-1973
32650212	-1973
32651572	-1974
32652932	-1974
32654292	-1974
32655652	-1975
32657012	-1975
32658372	-1975
32659732	-1976
32661092	-1976
32662452	-1976
32663812	-1976
32665172	-1977
32666532	-1977
32667892	-1977
32669252	-1978
32670612	-1978
32671972	-1978
32673332	-1979
32674692	-1979
32676052	-1979
32677412	-1980
32678772	-1980
32680132	-1980
32681492	-1980
32682852	-1981
32684212	-1981
32685572	-1981
32686932	-1982
32688292	-1982
32689652	-1982
32691012	-1983
32692372	-1983
32693732	-1983
32695092	-1983
32696452	-1984
32697812	-1984
32699172	-1984
32700532	-1985
32701892	-1985
32703252	-1985
32704612	-1985
32705972	-1986
32707332	-1986
32708692	-1986
32710052	-1986
32711412	-1987
32712772	-1987
32714132	-1987
32715492	-1988
32716852	-1988
32718212	-1988
32719572	-1988
32720932	-1989
32722292	-1989
32723652	-1989
32725012	-1990
32726372	-1990
32727732	-1990
32729100	-1990
32730452	-1991
32731812	-1991
32733172	-1991
32734532	-1991
32735892	-1992
32737252	-1992
32738612	-1992
32739972	-1993
32741332	-1993
32742692	-1993
32744052	-1993
32745412	-1994
32746772	-1994
32748132	-1994
32749492	-1994
32750852	-1995
32752212	-1995
32753572	-1995
32754932	-1996
32756292	-1996
32757652	-1996
32759012	-1996
32760372	-1997
32761732	-1997
32763092	-1997
32764452	-1997
32765812	-1998
32767172	-1998
32768532	-1998
32769892	-1998
32771252	-1999
32772612	-1999
32773972	-1999
32775332	-1999
32776692	-2000
32778052	-2000
32779412	-2000
32780772	-2001
32782132	-2001
32783492	-2001
32784852	-2001
32786212	-2002
32787572	-2002
32788932	-2002
32790292	-2002
32791652	-2003
32793012	-2003
32794372	-2003
32795732	-2003
32797092	-2004
32798452	-2004
32799812	-2004
32801172	-2004
32802532	-2005
32803892	-2005
32805252	-2005
32806612	-2005
32807972	-2006
32809332	-2006
32810692	-2006
32812052	-2006
32813412	-2007
32814772	-2007
32816140	-2007
32817492	-2007
32818852	-2008
32820212	-2008
32821572	-2008
32822932	-2008
32824292	-2009
32825652	-2009
32827012	-2009
32828372	-2009
32829732	-2010
32831092	-2010
32832452	-2010
32833812	-2010
32835172	-2010
32836532	-2011
32837892	-2011
32839252	-2011
32840612	-2011
32841972	-2011
32843332	-2012
32844692	-2012
32846052	-2012
32847412	-2012
32848772	-2012
32850132	-2013
32851492	-2013
32852852	-2013
32854212	-2013
32855572	-2013
32856940	-2014
32858292	-2014
32859652	-2014
32861012	-2014
32862372	-2014
32863732	-2015
32865092	-2015
32866452	-2015
32867812	-2015
32869172	-2015
32870532	-2015
32871892	-2016
32873252	-2016
32874612	-2016
32875972	-2016
32877332	-2016
32878692	-2017
32880052	-2017
32881412	-2017
32882772	-2017
32884132	-2017
32885492	-2017
32886852	-2018
32888212	-2018
32889572	-2018
32890932	-2018
32892292	-2018
32893652	-2018
32895012	-2019
32896372	-2019
32897732	-2019
32899092	-2019
32900452	-2019
32901812	-2019
32903180	-2020
32904532	-2020
32905892	-2020
32907252	-2020
32908612	-2020
32909972	-2020
32911332	-2021
32912692	-2021
32914052	-2021
32915412	-2021
32916772	-2021
32918132	-2021
32919492	-2021
32920852	-2022
32922212	-2022
32923572	-2022
32924932	-2022
32926292	-2022
32927652	-2022
32929012	-2023
32930372	-2023
32931732	-2023
32933092	-2023
32934452	-2023
32935812	-2023
32937172	-2023
32938532	-2024
32939892	-2024
32941252	-2024
32942612	-2024
32943972	-2024
32945332	-2024
32946692	-2025
32948052	-2025
32949412	-2025
32950772	-2025
32952132	-2025
32953492	-2025
32954852	-2025
32956212	-2025
32957572	-2026
32958932	-2026
32960292	-2026
32961652	-2026
32963012	-2026
32964372	-2026
32965732	-2026
32967092	-2027
32968452	-2027
32969812	-2027
32971172	-2027
32972532	-2027
32973892	-2027
32975252	-2027
32976612	-2028
32977972	-2028
32979332	-2028
32980692	-2028
32982052	-2028
32983412	-2028
32984772	-2028
32986132	-2029
32987492	-2029
32988852	-2029
32990220	-2029
32991572	-2029
32992932	-2029
32994292	-2029
32995652	-2030
32997012	-2030
32998372	-2030
32999732	-2030
33001092	-2030
33002452	-2030
33003812	-2030
33005172	-2031
33006532	-2031
33007892	-2031
33009252	-2031
33010612	-2031
33011972	-2031
33013332	-2031
33014692	-2031
33016052	-2032
33017412	-2032
33018772	-2032
33020132	-2032
33021492	-2032
33022852	-2032
33024212	-2032
33025572	-2032
33026932	-2032
33028292	-2032
33029652	-2033
33031012	-2033
33032372	-2033
33033732	-2033
33035092	-2033
33036452	-2033
33037812	-2033
33039172	-2033
33040532	-2033
33041892	-2033
33043252	-2034
33044612	-2034
33045972	-2034
33047332	-2034
33048692	-2034
33050052	-2034
33051412	-2034
33052772	-2034
33054132	-2034
33055492	-2034
33056852	-2034
33058212	-2034
33059572	-2034
33060932	-2034
33062292	-2034
33063652	-2034
33065012	-2034
33066372	-2035
33067732	-2035
33069092	-2035
33070452	-2035
33071812	-2035
33073172	-2035
33074532	-2035
33075892	-2035
33077260	-2035
33078612	-2035
33079972	-2035
33081332	-2035
33082692	-2035
33084052	-2035
33085412	-2035
33086772	-2035
33088132	-2035
33089492	-2036
33090852	-2036
33092212	-2036
33093572	-2036
33094932	-2036
33096292	-2036
33097652	-2036
33099012	-2036
33100372	-2036
33101732	-2036
33103092	-2036
33104452	-2036
33105812	-2036
33107172	-2036
33108532	-2036
33109892	-2036
33111252	-2036
33112612	-2036
33113972	-2036
33115332	-2036
33116692	-2036
33118052	-2036
33119412	-2036
33120772	-2036
33122132	-2036
33123492	-2036
33124852	-2036
33126212	-2036
33127572	-2036
33128932	-2036
33130292	-2036
33131652	-2035
33133012	-2035
33134372	-2035
33135732	-2035
33137092	-2035
33138452	-2035
33139812	-2035
33141172	-2035
33142532	-2035
33143892	-2035
33145252	-2035
33146612	-2035
33147972	-2035
33149332	-2035
33150692	-2035
33152052	-2035
33153412	-2035
33154772	-2035
33156132	-2035
33157492	-2035
33158852	-2035
33160212	-2035
33161572	-2035
33162932	-2035
33164300	-2035
33165652	-2035
33167012	-2035
33168372	-2035
33169732	-2035
33171092	-2035
33172452	-2035
33173812	-2035
33175172	-2035
33176532	-2035
33177892	-2035
33179252	-2035
33180612	-2035
33181972	-2035
33183332	-2035
33184692	-2035
33186052	-2035
33187412	-2035
33188772	-2035
33190132	-2035
33191492	-2035
33192852	-2035
33194212	-2035
33195572	-2035
33196932	-2035
33198292	-2035
33199652	-2035
33201012	-2035
33202372	-2035
33203732	-2035
33205092	-2035
33206452	-2035
33207812	-2035
33209172	-2035
33210532	-2035
33211892	-2035
33213252	-2035
33214612	-2035
33215972	-2035
33217332	-2035
33218692	-2035
33220052	-2035
33221412	-2035
33222772	-2035
33224132	-2035
33225492	-2035
33226852	-2035
33228212	-2035
33229572	-2035
33230932	-2035
33232292	-2035
33233652	-2035
33235012	-2035
33236372	-2035
33237732	-2035
33239092	-2035
33240452	-2035
33241812	-2035
33243172	-2035
33244532	-2035
33245892	-2035
33247252	-2035
33248612	-2035
33249972	-2035
33251340	-2035
33252692	-2035
33254052	-2035
33255412	-2035
33256772	-2035
33258132	-2035
33259492	-2035
33260852	-2035
33262212	-2035
33263572	-2035
33264932	-2035
33266292	-2035
33267652	-2035
33269012	-2035
33270372	-2035
33271732	-2035
33273092	-2035
33274452	-2035
33275812	-2035
33277172	-2035
33278532	-2035
33279892	-2035
33281252	-2035
33282612	-2035
33283972	-2035
33285332	-2035
33286692	-2035
33288052	-2035
33289412	-2035
33290772	-2035
33292132	-2035
33293492	-2035
33294852	-2035
33296212	-2035
33297572	-2035
33298932	-2035
33300292	-2035
33301652	-2035
33303012	-2035
33304372	-2035
33305732	-2035
33307092	-2035
33308452	-2035
33309812	-2035
33311172	-2035
33312532	-2035
33313892	-2035
33315252	-2035
33316612	-2035
33317972	-2035
33319332	-2035
33320692	-2035
33322052	-2035
33323412	-2035
33324772	-2035
33326132	-2035
33327492	-2035
33328852	-2035
33330212	-2035
33331572	-2035
33332932	-2035
33334292	-2035
33335652	-2035
33337012	-2035
33338380	-2035
33339732	-2035
33341092	-2035
33342452	-2035
33343812	-2035
33345172	-2035
33346532	-2035
33347892	-2035
33349252	-2035
33350612	-2035
33351972	-2035
33353332	-2035
33354692	-2035
33356052	-2035
33357412	-2035
33358772	-2035
33360132	-2035
33361492	-2035
33362852	-2035
33364212	-2035
33365572	-2035
33366932	-2035
33368292	-2035
33369652	-2035
33371012	-2035
33372372	-2035
33373732	-2035
33375092	-2035
33376452	-2035
33377812	-2035
33379172	-2035
33380532	-2035
33381892	-2035
33383252	-2035
33384612	-2035
33385972	-2035
33387332	-2035
33388692	-2035
33390052	-2035
33391412	-2035
33392772	-2035
33394132	-2035
33395492	-2035
33396852	-2035
33398212	-2035
33399572	-2035
33400932	-2035
33402292	-2035
33403652	-2035
33405012	-2035
33406372	-2035
33407732	-2035
33409092	-2035
33410452	-2035
33411812	-2035
33413172	-2035
33414532	-2035
33415892	-2035
33417252	-2035
33418612	-2035
33419972	-2035
33421332	-2035
33422692	-2035
33424052	-2035
33425420	-2035
33426772	-2035
33428132	-2035
33429492	-2035
33430852	-2035
33432212	-2035
33433572	-2035
33434932	-2035
33436292	-2035
33437652	-2035
33439012	-2035
33440372	-2035
33441732	-2035
33443092	-2035
33444452	-2035
33445812	-2035
33447172	-2035
33448532	-2035
33449892	-2035
33451252	-2035
33452612	-2035
33453972	-2035
33455332	-2035
33456692	-2035
33458052	-2035
33459412	-2035
33460772	-2035
33462132	-2035
33463492	-2035
33464852	-2035
33466212	-2035
33467572	-2035
33468932	-2035
33470292	-2035
33471652	-2035
33473012	-2035
33474372	-2035
33475732	-2035
33477092	-2035
33478452	-2035
33479812	-2035
33481172	-2035
33482532	-2035
33483892	-2035
33485252	-2035
33486612	-2035
33487972	-2035
33489332	-2035
33490692	-2035
33492052	-2035
33493412	-2035
33494772	-2035
33496132	-2035
33497492	-2035
33498852	-2035
33500212	-2035
33501572	-2035
33502932	-2035
33504292	-2035
33505652	-2035
33507012	-2035
33508372	-2035
33509732	-2035
33511092	-2035
33512460	-2035
33513812	-2035
33515172	-2035
33516532	-2035
33517892	-2035
33519252	-2035
33520612	-2035
33521972	-2035
33523332	-2035
33524692	-2035
33526052	-2035
33527412	-2035
33528772	-2035
33530132	-2035
33531492	-2035
33532852	-2035
33534212	-2035
33535572	-2035
33536932	-2035
33538292	-2035
33539652	-2035
33541012	-2035
33542372	-2035
33543732	-2035
33545092	-2035
33546452	-2035
33547812	-2035
33549172	-2035
33550532	-2035
33551892	-2035
33553252	-2035
33554612	-2035
33555972	-2035
33557332	-2035
33558692	-2035
33560052	-2035
33561412	-2035
33562772	-2035
33564132	-2035
33565492	-2035
33566852	-2035
33568212	-2035
33569572	-2035
33570932	-2035
33572292	-2035
33573652	-2035
33575012	-2035
33576372	-2035
33577732	-2035
33579092	-2035
33580452	-2035
33581812	-2035
33583172	-2035
33584532	-2035
33585892	-2035
33587252	-2035
33588612	-2035
33589972	-2035
33591332	-2035
33592692	-2035
33594052	-2035
33595412	-2035
33596772	-2035
33598132	-2035
33599500	-2035
33600852	-2035
33602212	-2035
33603572	-2035
33604932	-2035
33606292	-2035
33607652	-2035
33609012	-2035
33610372	-2035
33611732	-2035
33613092	-2035
33614452	-2035
33615812	-2035
33617172	-2035
33618532	-2035
33619892	-2035
33621252	-2035
33622612	-2035
33623972	-2035
33625332	-2035
33626692	-2035
33628052	-2035
33629412	-2035
33630772	-2035
33632132	-2035
33633492	-2035
33634852	-2035
33636212	-2035
33637572	-2035
33638932	-2035
33640292	-2035
33641652	-2035
33643012	-2035
33644372	-2035
33645732	-2035
33647092	-2035
33648452	-2035
33649812	-2035
33651172	-2035
33652532	-2035
33653892	-2035
33655252	-2035
33656612	-2035
33657972	-2035
33659332	-2035
33660692	-2035
33662052	-2035
33663412	-2035
33664772	-2035
33666132	-2035
33667492	-2035
33668852	-2035
33670212	-2035
33671572	-2035
33672932	-2035
33674292	-2035
33675652	-2035
33677012	-2035
33678372	-2035
33679732	-2035
33681092	-2035
33682452	-2035
33683812	-2035
33685172	-2035
33686540	-2035
33687892	-2035
33689252	-2035
33690612	-2035
33691972	-2035
33693332	-2035
33694692	-2035
33696052	-2035
33697412	-2035
33698772	-2035
33700132	-2035
33701492	-2035
33702852	-2035
33704212	-2035
33705572	-2035
33706932	-2035
33708292	-2035
33709652	-2035
33711012	-2035
33712372	-2035
33713732	-2035
33715092	-2035
33716452	-2035
33717812	-2035
33719172	-2035
33720532	-2035
33721892	-2035
33723252	-2035
33724612	-2035
33725972	-2035
33727332	-2035
33728692	-2035
33730052	-2035
33731412	-2035
33732772	-2035
33734132	-2035
33735492	-2035
33736852	-2035
33738212	-2035
33739572	-2035
33740932	-2035
33742292	-2035
33743652	-2035
33745012	-2035
33746372	-2035
33747732	-2035
33749092	-2035
33750452	-2035
33751812	-2035
33753172	-2035
33754532	-2035
33755892	-2035
33757252	-2035
33758612	-2035
33759972	-2035
33761332	-2035
33762692	-2035
33764052	-2035
33765412	-2035
33766772	-2035
33768132	-2035
33769492	-2035
33770852	-2035
33772212	-2035
33773580	-2035
33774932	-2035
33776292	-2035
33777652	-2035
33779012	-2035
33780372	-2035
33781732	-2035
33783092	-2035
33784452	-2035
33785812	-2035
33787172	-2035
33788532	-2035
33789892	-2035
33791252	-2035
33792612	-2035
33793972	-2035
33795332	-2035
33796692	-2035
33798052	-2035
33799412	-2035
33800772	-2035
33802132	-2035
33803492	-2035
33804852	-2035
33806212	-2035
33807572	-2035
33808932	-2035
33810292	-2035
33811652	-2035
